source_id,entry_time_utc,action,root,strike,option_right,expiry_date,quantity,fill_price,net_pnl,fees,status,opra_code
HTML_2673428480321111791,2025-04-07 14:11:00,SELL,XSP,505.0,C,2025-04-07,1.0,8.37,837.0,0.04,FILLED,O:XSP250407C00505000
HTML_3796930317492912834,2025-04-07 14:13:00,SELL,XSP,489.0,P,2025-04-07,1.0,0.8,80.0,0.04,FILLED,O:XSP250407P00489000
HTML_4017994639780412959,2025-04-07 14:13:00,SELL,XSP,479.0,P,2025-04-07,1.0,0.25,25.0,0.04,FILLED,O:XSP250407P00479000
HTML_7495161485448062962,2025-04-07 14:21:00,BUY,XSP,477.0,P,2025-04-07,1.0,0.72,-72.54,0.04,FILLED,O:XSP250407P00477000
HTML_1837254638813289056,2025-04-07 14:23:00,SELL,XSP,477.0,P,2025-04-07,1.0,1.41,141.0,0.04,FILLED,O:XSP250407P00477000
HTML_2824134663867694928,2025-04-08 13:41:00,BUY,XSP,521.0,P,2025-04-08,3.0,5.5,-1651.63,0.13,FILLED,O:XSP250408P00521000
HTML_8940500859450306636,2025-04-08 13:42:00,BUY,XSP,523.0,C,2025-04-08,3.0,4.5,-1351.63,0.13,FILLED,O:XSP250408C00523000
HTML_3467194249033367828,2025-04-08 17:00:00,SELL,XSP,521.0,P,2025-04-08,3.0,12.35,3705.0,0.13,FILLED,O:XSP250408P00521000
HTML_7635899358448581991,2025-04-08 17:20:00,SELL,XSP,523.0,C,2025-04-08,3.0,0.22,66.0,0.13,FILLED,O:XSP250408C00523000
HTML_1615423917733053699,2025-04-09 13:39:00,BUY,XSP,502.0,C,2025-04-09,2.0,7.41,-1481.08,0.08,FILLED,O:XSP250409C00502000
HTML_8759189825044427969,2025-04-09 13:40:00,BUY,XSP,499.0,P,2025-04-09,2.0,7.36,-1471.08,0.08,FILLED,O:XSP250409P00499000
HTML_8734186106095953783,2025-04-09 13:41:00,BUY,XSP,511.0,C,2025-04-09,1.0,4.0,-400.54,0.04,FILLED,O:XSP250409C00511000
HTML_1220689587711812065,2025-04-09 13:43:00,BUY,XSP,495.0,P,2025-04-09,1.0,4.61,-460.54,0.04,FILLED,O:XSP250409P00495000
HTML_1665411064490902072,2025-04-09 17:24:00,SELL,XSP,502.0,C,2025-04-09,2.0,23.0,4600.0,0.08,FILLED,O:XSP250409C00502000
HTML_2742029322624200263,2025-04-09 17:25:00,SELL,XSP,511.0,C,2025-04-09,1.0,16.5,1650.0,0.04,FILLED,O:XSP250409C00511000
HTML_4684816574305323067,2025-04-09 17:25:00,SELL,XSP,495.0,P,2025-04-09,1.0,0.1,10.0,0.04,FILLED,O:XSP250409P00495000
HTML_2103364291879794078,2025-04-09 18:04:00,SELL,XSP,499.0,P,2025-04-09,2.0,0.15,30.0,0.08,FILLED,O:XSP250409P00499000
HTML_8263880396082153895,2025-04-10 13:42:00,BUY,XSP,531.0,P,2025-04-10,4.0,5.53,-2210.16,0.16,FILLED,O:XSP250410P00531000
HTML_3816793546694589345,2025-04-10 13:44:00,BUY,XSP,532.0,C,2025-04-10,4.0,5.09,-2038.17,0.17,FILLED,O:XSP250410C00532000
HTML_8981089314763297928,2025-04-10 13:45:00,BUY,XSP,534.0,C,2025-04-10,1.0,4.46,-446.54,0.04,FILLED,O:XSP250410C00534000
HTML_2520666034293419944,2025-04-10 13:46:00,BUY,XSP,532.0,P,2025-04-10,1.0,5.25,-524.54,0.04,FILLED,O:XSP250410P00532000
HTML_3595808662792036498,2025-04-10 16:17:00,SELL,XSP,531.0,P,2025-04-10,4.0,15.0,6000.0,0.17,FILLED,O:XSP250410P00531000
HTML_5174733130508179603,2025-04-10 16:18:00,SELL,XSP,532.0,P,2025-04-10,1.0,16.39,1639.0,0.04,FILLED,O:XSP250410P00532000
HTML_4958358466714346053,2025-04-10 16:27:00,SELL,XSP,532.0,C,2025-04-10,4.0,1.25,500.0,0.17,FILLED,O:XSP250410C00532000
HTML_5035859095462425976,2025-04-10 16:28:00,SELL,XSP,534.0,C,2025-04-10,1.0,1.0,100.0,0.04,FILLED,O:XSP250410C00534000
HTML_1748519151929827895,2025-04-11 13:42:00,BUY,XSP,526.0,C,2025-04-11,7.0,5.79,-4049.8,0.3,FILLED,O:XSP250411C00526000
HTML_5770794858057873848,2025-04-11 13:43:00,BUY,XSP,525.0,P,2025-04-11,7.0,5.63,-3944.8,0.3,FILLED,O:XSP250411P00525000
HTML_6357055149389322260,2025-04-11 19:13:00,SELL,XSP,526.0,C,2025-04-11,7.0,10.7,7490.0,0.3,FILLED,O:XSP250411C00526000
HTML_6610306768245076072,2025-04-11 19:13:00,SELL,XSP,525.0,P,2025-04-11,7.0,0.04,28.0,0.04,FILLED,O:XSP250411P00525000
HTML_6656568049328487642,2025-04-14 13:40:00,BUY,XSP,542.0,P,2025-04-14,11.0,3.63,-3999.75,1.25,FILLED,O:XSP250414P00542000
HTML_4433854779165422582,2025-04-14 13:41:00,BUY,XSP,544.0,C,2025-04-14,15.0,2.75,-4119.2,1.7,FILLED,O:XSP250414C00544000
HTML_6013037416951065542,2025-04-14 13:41:00,BUY,XSP,542.0,P,2025-04-14,1.0,3.81,-381.54,0.04,FILLED,O:XSP250414P00542000
HTML_8987641852543930329,2025-04-14 13:43:00,BUY,XSP,544.0,C,2025-04-14,1.0,2.6,-260.54,0.04,FILLED,O:XSP250414C00544000
HTML_8574074451377941873,2025-04-14 19:26:00,SELL,XSP,542.0,P,2025-04-14,12.0,0.3,360.0,0.3,FILLED,O:XSP250414P00542000
HTML_3497391100553245515,2025-04-14 19:27:00,SELL,XSP,544.0,C,2025-04-14,16.0,0.44,704.0,0.44,FILLED,O:XSP250414C00544000
HTML_5104419644821709907,2025-04-15 13:48:00,BUY,XSP,543.0,P,2025-04-15,2.0,1.99,-397.08,0.08,FILLED,O:XSP250415P00543000
HTML_6048519514326817117,2025-04-15 13:49:00,BUY,XSP,542.0,P,2025-04-15,1.0,1.67,-166.54,0.04,FILLED,O:XSP250415P00542000
HTML_6327392786607448462,2025-04-15 14:26:00,SELL,XSP,543.0,P,2025-04-15,2.0,3.57,714.0,0.08,FILLED,O:XSP250415P00543000
HTML_4981630429525504380,2025-04-15 14:27:00,SELL,XSP,542.0,P,2025-04-15,1.0,3.08,308.0,0.04,FILLED,O:XSP250415P00542000
HTML_8789986973189278784,2025-04-15 14:42:00,BUY,XSP,542.0,P,2025-04-15,2.0,2.12,-423.08,0.08,FILLED,O:XSP250415P00542000
HTML_3062234219304411621,2025-04-15 16:58:00,SELL,XSP,542.0,P,2025-04-15,2.0,2.55,510.0,0.08,FILLED,O:XSP250415P00542000
HTML_7839655801919576762,2025-04-15 18:26:00,BUY,XSP,541.0,C,2025-04-15,1.0,0.59,-59.54,0.04,FILLED,O:XSP250415C00541000
HTML_1294488148920897177,2025-04-15 18:58:00,SELL,XSP,541.0,C,2025-04-15,1.0,0.66,66.0,0.04,FILLED,O:XSP250415C00541000
HTML_3125652037090533754,2025-04-16 14:06:00,BUY,XSP,534.0,C,2025-04-16,6.0,1.96,-1173.26,0.26,FILLED,O:XSP250416C00534000
HTML_7987440762762096323,2025-04-16 14:45:00,SELL,XSP,534.0,C,2025-04-16,6.0,2.5,1500.0,0.26,FILLED,O:XSP250416C00534000
HTML_5417738350623605343,2025-04-16 17:03:00,BUY,XSP,533.0,C,2025-04-16,2.0,1.8,-361.08,0.08,FILLED,O:XSP250416C00533000
HTML_7083111947182908678,2025-04-16 17:22:00,SELL,XSP,533.0,C,2025-04-16,2.0,2.0,400.0,0.08,FILLED,O:XSP250416C00533000
HTML_2919394572978135312,2025-04-17 14:54:00,BUY,XSP,527.0,P,2025-04-17,2.0,2.13,-427.08,0.08,FILLED,O:XSP250417P00527000
HTML_7965596553367910781,2025-04-17 15:01:00,BUY,XSP,528.0,C,2025-04-17,2.0,2.02,-405.08,0.08,FILLED,O:XSP250417C00528000
HTML_3939883067612451195,2025-04-17 15:02:00,BUY,XSP,532.0,C,2025-04-17,1.0,0.59,-59.54,0.04,FILLED,O:XSP250417C00532000
HTML_7402856932511628844,2025-04-17 15:03:00,BUY,XSP,521.0,P,2025-04-17,1.0,0.6,-60.54,0.04,FILLED,O:XSP250417P00521000
HTML_5151939401107123416,2025-04-17 16:58:00,SELL,XSP,528.0,C,2025-04-17,2.0,4.58,916.0,0.08,FILLED,O:XSP250417C00528000
HTML_7764815769654614726,2025-04-17 16:58:00,SELL,XSP,532.0,C,2025-04-17,1.0,1.95,195.0,0.04,FILLED,O:XSP250417C00532000
HTML_8675993477910377426,2025-04-17 17:32:00,SELL,XSP,521.0,P,2025-04-17,1.0,0.08,8.0,0.04,FILLED,O:XSP250417P00521000
HTML_8879452063150686898,2025-04-17 17:32:00,SELL,XSP,527.0,P,2025-04-17,2.0,0.65,130.0,0.08,FILLED,O:XSP250417P00527000
HTML_5087940038336917979,2025-04-21 14:03:00,BUY,XSP,517.0,P,2025-04-21,5.0,2.25,-1127.72,0.22,FILLED,O:XSP250421P00517000
HTML_838274436200017346,2025-04-21 14:05:00,BUY,XSP,519.0,C,2025-04-21,5.0,2.25,-1127.72,0.22,FILLED,O:XSP250421C00519000
HTML_2717781267817891135,2025-04-21 15:05:00,SELL,XSP,517.0,P,2025-04-21,5.0,2.56,1280.0,0.22,FILLED,O:XSP250421P00517000
HTML_5303626346300145270,2025-04-22 14:06:00,BUY,XSP,525.0,C,2025-04-22,1.0,1.93,-192.54,0.04,FILLED,O:XSP250422C00525000
HTML_6156559534776916280,2025-04-22 14:07:00,BUY,XSP,524.0,P,2025-04-22,1.0,2.17,-216.54,0.04,FILLED,O:XSP250422P00524000
HTML_3643795321717073978,2025-04-22 14:08:00,BUY,XSP,524.0,P,2025-04-22,1.0,2.17,-216.54,0.04,FILLED,O:XSP250422P00524000
HTML_1985981138897469489,2025-04-22 14:09:00,BUY,XSP,526.0,C,2025-04-22,1.0,1.52,-152.54,0.04,FILLED,O:XSP250422C00526000
HTML_5019041652815216357,2025-04-22 16:08:00,SELL,XSP,525.0,C,2025-04-22,1.0,4.87,487.0,0.04,FILLED,O:XSP250422C00525000
HTML_1406502609359994512,2025-04-22 16:08:00,SELL,XSP,526.0,C,2025-04-22,1.0,4.2,420.0,0.04,FILLED,O:XSP250422C00526000
HTML_7886288520655617250,2025-04-22 16:18:00,BUY,XSP,529.0,P,2025-04-22,1.0,1.6,-160.54,0.04,FILLED,O:XSP250422P00529000
HTML_141636014699625582,2025-04-22 16:18:00,BUY,XSP,530.0,C,2025-04-22,1.0,1.62,-162.54,0.04,FILLED,O:XSP250422C00530000
HTML_4168035052680499554,2025-04-22 16:25:00,SELL,XSP,530.0,C,2025-04-22,1.0,2.05,205.0,0.04,FILLED,O:XSP250422C00530000
HTML_7801565308515446647,2025-04-22 17:20:00,SELL,XSP,529.0,P,2025-04-22,1.0,3.62,362.0,0.04,FILLED,O:XSP250422P00529000
HTML_8702532593946942782,2025-04-22 17:21:00,SELL,XSP,524.0,P,2025-04-22,2.0,1.18,236.0,0.08,FILLED,O:XSP250422P00524000
HTML_7182822438078611293,2025-04-23 14:05:00,BUY,XSP,546.0,C,2025-04-23,2.0,2.88,-577.08,0.08,FILLED,O:XSP250423C00546000
HTML_1378821855534519527,2025-04-23 14:05:00,BUY,XSP,544.0,P,2025-04-23,1.0,3.0,-299.54,0.04,FILLED,O:XSP250423P00544000
HTML_6584560497477814903,2025-04-23 14:07:00,BUY,XSP,538.0,P,2025-04-23,1.0,1.01,-101.54,0.04,FILLED,O:XSP250423P00538000
HTML_5812032581564277815,2025-04-23 16:20:00,SELL,XSP,544.0,P,2025-04-23,1.0,8.3,830.0,0.04,FILLED,O:XSP250423P00544000
HTML_5349291314279842046,2025-04-23 16:20:00,SELL,XSP,538.0,P,2025-04-23,1.0,3.46,346.0,0.04,FILLED,O:XSP250423P00538000
HTML_8546423057704726,2025-04-23 16:21:00,SELL,XSP,546.0,C,2025-04-23,2.0,0.25,50.0,0.08,FILLED,O:XSP250423C00546000
HTML_2418752443705832519,2025-04-23 16:26:00,BUY,XSP,537.0,C,2025-04-23,1.0,1.97,-196.54,0.04,FILLED,O:XSP250423C00537000
HTML_7585473945312042201,2025-04-23 16:26:00,BUY,XSP,535.0,P,2025-04-23,1.0,2.19,-218.54,0.04,FILLED,O:XSP250423P00535000
HTML_7245290270898094456,2025-04-23 16:57:00,SELL,XSP,537.0,C,2025-04-23,1.0,3.88,388.0,0.04,FILLED,O:XSP250423C00537000
HTML_883733649347835269,2025-04-23 16:58:00,SELL,XSP,535.0,P,2025-04-23,1.0,0.65,65.0,0.04,FILLED,O:XSP250423P00535000
HTML_3938685311537492903,2025-04-24 14:03:00,BUY,XSP,539.0,P,2025-04-24,2.0,1.84,-369.08,0.08,FILLED,O:XSP250424P00539000
HTML_7835105446362575995,2025-04-24 14:04:00,BUY,XSP,543.0,C,2025-04-24,2.0,1.69,-337.08,0.08,FILLED,O:XSP250424C00543000
HTML_5713406473824318550,2025-04-24 15:14:00,SELL,XSP,543.0,C,2025-04-24,1.0,3.73,373.0,0.04,FILLED,O:XSP250424C00543000
HTML_1755098318050258155,2025-04-24 15:14:00,SELL,XSP,543.0,C,2025-04-24,1.0,3.73,373.0,0.04,FILLED,O:XSP250424C00543000
HTML_2871007961582950936,2025-04-24 15:14:00,SELL,XSP,539.0,P,2025-04-24,2.0,0.56,112.0,0.08,FILLED,O:XSP250424P00539000
HTML_5972077590922784573,2025-04-25 14:07:00,BUY,XSP,549.0,C,2025-04-25,2.0,2.17,-435.08,0.08,FILLED,O:XSP250425C00549000
HTML_8762822473976574078,2025-04-25 14:08:00,BUY,XSP,548.0,P,2025-04-25,2.0,1.98,-395.08,0.08,FILLED,O:XSP250425P00548000
HTML_8489769095938278967,2025-04-25 19:39:00,SELL,XSP,549.0,C,2025-04-25,2.0,2.01,402.0,0.08,FILLED,O:XSP250425C00549000
HTML_8421918248166870819,2025-04-28 13:57:00,BUY,XSP,553.0,C,2025-04-28,2.0,1.93,-385.08,0.08,FILLED,O:XSP250428C00553000
HTML_5271247959995958713,2025-04-28 13:57:00,BUY,XSP,553.0,P,2025-04-28,2.0,2.15,-429.08,0.08,FILLED,O:XSP250428P00553000
HTML_1376557173027680900,2025-04-28 16:11:00,SELL,XSP,553.0,P,2025-04-28,2.0,5.3,1060.0,0.08,FILLED,O:XSP250428P00553000
HTML_7070022976891398124,2025-04-28 16:25:00,BUY,XSP,549.0,C,2025-04-28,2.0,1.2,-239.08,0.08,FILLED,O:XSP250428C00549000
HTML_1292678792235872966,2025-04-28 16:25:00,BUY,XSP,549.0,P,2025-04-28,1.0,2.06,-205.54,0.04,FILLED,O:XSP250428P00549000
HTML_8375959986946893526,2025-04-28 17:59:00,SELL,XSP,549.0,P,2025-04-28,1.0,0.86,86.0,0.04,FILLED,O:XSP250428P00549000
HTML_2055379030681678471,2025-04-28 18:13:00,SELL,XSP,549.0,C,2025-04-28,2.0,1.06,212.0,0.08,FILLED,O:XSP250428C00549000
HTML_1506943398523580871,2025-04-28 18:13:00,SELL,XSP,553.0,C,2025-04-28,2.0,0.06,12.0,0.06,FILLED,O:XSP250428C00553000
HTML_347039940858122755,2025-04-29 14:04:00,BUY,XSP,553.0,P,2025-04-29,2.0,1.99,-397.08,0.08,FILLED,O:XSP250429P00553000
HTML_7252582574525214004,2025-04-29 14:04:00,BUY,XSP,553.0,C,2025-04-29,2.0,1.98,-395.08,0.08,FILLED,O:XSP250429C00553000
HTML_3115123442429151642,2025-04-29 14:05:00,BUY,XSP,556.0,C,2025-04-29,1.0,0.99,-99.54,0.04,FILLED,O:XSP250429C00556000
HTML_5355201981366625867,2025-04-29 14:07:00,BUY,XSP,548.0,P,2025-04-29,1.0,0.41,-41.54,0.04,FILLED,O:XSP250429P00548000
HTML_814911248607576031,2025-04-29 18:05:00,SELL,XSP,553.0,C,2025-04-29,2.0,4.18,836.0,0.08,FILLED,O:XSP250429C00553000
HTML_5563945592696650181,2025-04-29 18:05:00,SELL,XSP,556.0,C,2025-04-29,1.0,1.73,173.0,0.04,FILLED,O:XSP250429C00556000
HTML_8793248916213585195,2025-04-29 18:07:00,SELL,XSP,553.0,P,2025-04-29,2.0,0.13,26.0,0.08,FILLED,O:XSP250429P00553000
HTML_3262328412904215221,2025-04-29 18:07:00,SELL,XSP,548.0,P,2025-04-29,1.0,0.01,1.0,0.01,FILLED,O:XSP250429P00548000
HTML_4601014403362304785,2025-04-30 14:00:00,BUY,XSP,543.0,P,2025-04-30,2.0,2.25,-449.08,0.08,FILLED,O:XSP250430P00543000
HTML_133608772474790068,2025-04-30 14:00:00,BUY,XSP,545.0,C,2025-04-30,2.0,2.33,-467.08,0.08,FILLED,O:XSP250430C00545000
HTML_6673215093261809527,2025-04-30 14:01:00,BUY,XSP,539.0,P,2025-04-30,1.0,0.71,-71.54,0.04,FILLED,O:XSP250430P00539000
HTML_7919938119564113177,2025-04-30 14:02:00,BUY,XSP,553.0,C,2025-04-30,1.0,0.39,-38.54,0.04,FILLED,O:XSP250430C00553000
HTML_4787734974925068090,2025-04-30 15:09:00,SELL,XSP,545.0,C,2025-04-30,2.0,5.65,1130.0,0.08,FILLED,O:XSP250430C00545000
HTML_2328952034283330399,2025-04-30 15:09:00,SELL,XSP,553.0,C,2025-04-30,1.0,1.05,105.0,0.04,FILLED,O:XSP250430C00553000
HTML_6685684271898553414,2025-04-30 15:10:00,BUY,XSP,551.0,C,2025-04-30,1.0,1.77,-177.54,0.04,FILLED,O:XSP250430C00551000
HTML_4229413062984424612,2025-04-30 15:10:00,BUY,XSP,550.0,P,2025-04-30,1.0,2.19,-219.54,0.04,FILLED,O:XSP250430P00550000
HTML_3090440679771330012,2025-04-30 15:11:00,BUY,XSP,546.0,P,2025-04-30,1.0,0.81,-81.54,0.04,FILLED,O:XSP250430P00546000
HTML_4662646065607183370,2025-04-30 15:11:00,BUY,XSP,554.0,C,2025-04-30,1.0,0.88,-87.54,0.04,FILLED,O:XSP250430C00554000
HTML_7017315671058700479,2025-04-30 19:50:00,SELL,XSP,551.0,C,2025-04-30,1.0,4.3,430.0,0.04,FILLED,O:XSP250430C00551000
HTML_54999221483560691,2025-04-30 19:50:00,SELL,XSP,554.0,C,2025-04-30,1.0,1.52,152.0,0.04,FILLED,O:XSP250430C00554000
HTML_3330525235997934434,2025-04-30 19:50:00,SELL,XSP,550.0,P,2025-04-30,1.0,0.01,1.0,0.01,FILLED,O:XSP250430P00550000
HTML_5741406722743174671,2025-05-01 13:59:00,BUY,XSP,563.0,C,2025-05-01,2.0,1.69,-337.08,0.08,FILLED,O:XSP250501C00563000
HTML_7110043168649758992,2025-05-01 13:59:00,BUY,XSP,561.0,P,2025-05-01,2.0,2.42,-483.08,0.08,FILLED,O:XSP250501P00561000
HTML_7916222545740973134,2025-05-01 19:59:00,SELL,XSP,561.0,P,2025-05-01,2.0,0.5,100.0,0.08,FILLED,O:XSP250501P00561000
HTML_1108226783506091665,2025-05-02 13:59:00,BUY,XSP,570.0,C,2025-05-02,1.0,0.41,-41.54,0.04,FILLED,O:XSP250502C00570000
HTML_8170893609051628886,2025-05-02 14:01:00,BUY,XSP,560.0,P,2025-05-02,1.0,0.57,-57.54,0.04,FILLED,O:XSP250502P00560000
HTML_4190339401420221007,2025-05-02 15:31:00,SELL,XSP,560.0,P,2025-05-02,1.0,0.18,18.0,0.04,FILLED,O:XSP250502P00560000
HTML_8679833357863342733,2025-05-02 15:32:00,SELL,XSP,570.0,C,2025-05-02,1.0,0.28,28.0,0.04,FILLED,O:XSP250502C00570000
HTML_5135536994731273258,2025-05-05 13:59:00,BUY,XSP,565.0,C,2025-05-05,1.0,1.69,-168.54,0.04,FILLED,O:XSP250505C00565000
HTML_3903751453645583930,2025-05-05 13:59:00,BUY,XSP,565.0,P,2025-05-05,1.0,1.79,-179.54,0.04,FILLED,O:XSP250505P00565000
HTML_4985781422328280130,2025-05-05 14:00:00,BUY,XSP,567.0,C,2025-05-05,1.0,0.88,-87.54,0.04,FILLED,O:XSP250505C00567000
HTML_107508117423773690,2025-05-05 14:01:00,BUY,XSP,564.0,P,2025-05-05,1.0,0.9,-89.54,0.04,FILLED,O:XSP250505P00564000
HTML_553781080540967135,2025-05-05 19:59:00,SELL,XSP,565.0,C,2025-05-05,1.0,0.12,12.0,0.04,FILLED,O:XSP250505C00565000
HTML_5985391569709736143,2025-05-05 19:59:00,SELL,XSP,565.0,P,2025-05-05,1.0,0.05,5.0,0.04,FILLED,O:XSP250505P00565000
HTML_6261288242273749113,2025-06-03 13:40:00,BUY,XSP,593.0,P,2025-06-03,7.0,1.17,-815.8,0.3,FILLED,O:XSP250603P00593000
HTML_8533925276499635863,2025-06-03 13:41:00,BUY,XSP,594.0,C,2025-06-03,7.0,1.25,-878.8,0.3,FILLED,O:XSP250603C00594000
HTML_2170694590001946133,2025-06-03 13:52:00,BUY,XSP,592.0,P,2025-06-03,1.0,0.69,-68.54,0.04,FILLED,O:XSP250603P00592000
HTML_3055763081766876782,2025-06-03 14:15:00,BUY,XSP,594.0,P,2025-06-03,4.0,1.1,-442.17,0.17,FILLED,O:XSP250603P00594000
HTML_9191740824425506838,2025-06-03 14:17:00,BUY,XSP,594.0,C,2025-06-03,3.0,1.27,-382.63,0.13,FILLED,O:XSP250603C00594000
HTML_7529974618582075668,2025-06-03 15:23:00,SELL,XSP,594.0,C,2025-06-03,10.0,2.31,2310.0,1.14,FILLED,O:XSP250603C00594000
HTML_7958127098335111232,2025-06-03 17:22:00,SELL,XSP,593.0,P,2025-06-03,7.0,0.04,28.0,0.04,FILLED,O:XSP250603P00593000
HTML_755161420796057163,2025-06-03 17:22:00,SELL,XSP,594.0,P,2025-06-03,4.0,0.05,20.0,0.05,FILLED,O:XSP250603P00594000
HTML_6698823759368496963,2025-06-03 17:23:00,SELL,XSP,592.0,P,2025-06-03,1.0,0.03,3.0,0.03,FILLED,O:XSP250603P00592000
HTML_6974550336794677868,2025-06-04 13:42:00,BUY,XSP,599.0,C,2025-06-04,7.0,1.19,-829.8,0.3,FILLED,O:XSP250604C00599000
HTML_2312947595338268171,2025-06-04 13:43:00,BUY,XSP,598.0,P,2025-06-04,8.0,1.09,-876.35,0.35,FILLED,O:XSP250604P00598000
HTML_131760446712361919,2025-06-04 14:26:00,BUY,XSP,600.0,C,2025-06-04,1.0,0.48,-48.54,0.04,FILLED,O:XSP250604C00600000
HTML_513809557353599117,2025-06-04 14:27:00,BUY,XSP,597.0,P,2025-06-04,1.0,0.6,-60.54,0.04,FILLED,O:XSP250604P00597000
HTML_7287142910370601424,2025-06-04 19:53:00,SELL,XSP,598.0,P,2025-06-04,8.0,0.48,384.0,0.35,FILLED,O:XSP250604P00598000
HTML_7280438477542227118,2025-06-04 19:53:00,SELL,XSP,597.0,P,2025-06-04,1.0,0.05,5.0,0.04,FILLED,O:XSP250604P00597000
HTML_102165461306371635,2025-06-05 13:41:00,BUY,XSP,597.0,P,2025-06-05,1.0,1.83,-183.54,0.04,FILLED,O:XSP250605P00597000
HTML_3358120586288056248,2025-06-05 13:41:00,BUY,XSP,597.0,C,2025-06-05,1.0,1.69,-168.54,0.04,FILLED,O:XSP250605C00597000
HTML_2758245769350168816,2025-06-05 13:59:00,SELL,XSP,597.0,P,2025-06-05,1.0,2.7,270.0,0.04,FILLED,O:XSP250605P00597000
HTML_1096858759774808869,2025-06-05 14:00:00,SELL,XSP,597.0,C,2025-06-05,1.0,1.12,112.0,0.04,FILLED,O:XSP250605C00597000
HTML_5671031851739786820,2025-06-06 13:41:00,BUY,XSP,600.0,P,2025-06-06,1.0,1.09,-109.54,0.04,FILLED,O:XSP250606P00600000
HTML_2797194702101652162,2025-06-06 13:54:00,BUY,XSP,594.0,P,2025-06-06,1.0,0.14,-14.54,0.04,FILLED,O:XSP250606P00594000
HTML_7379072782212510058,2025-06-06 15:24:00,SELL,XSP,600.0,P,2025-06-06,1.0,1.68,168.0,0.04,FILLED,O:XSP250606P00600000
HTML_2341280765240799840,2025-06-06 15:24:00,SELL,XSP,594.0,P,2025-06-06,1.0,0.17,17.0,0.04,FILLED,O:XSP250606P00594000
HTML_972861950328861793,2025-06-09 13:40:00,BUY,XSP,601.0,C,2025-06-09,2.0,0.81,-161.08,0.08,FILLED,O:XSP250609C00601000
HTML_2791641488019631502,2025-06-09 16:46:00,SELL,XSP,601.0,C,2025-06-09,2.0,1.02,204.0,0.08,FILLED,O:XSP250609C00601000
HTML_3649572929749985624,2025-06-10 13:41:00,BUY,XSP,601.0,P,2025-06-10,2.0,0.92,-183.08,0.08,FILLED,O:XSP250610P00601000
HTML_6239315031881905924,2025-06-10 13:48:00,SELL,XSP,601.0,P,2025-06-10,2.0,1.22,244.0,0.08,FILLED,O:XSP250610P00601000
HTML_854395561806029554,2025-06-10 13:49:00,BUY,XSP,598.0,P,2025-06-10,1.0,0.24,-24.54,0.04,FILLED,O:XSP250610P00598000
HTML_2721272229905028741,2025-06-10 13:55:00,SELL,XSP,598.0,P,2025-06-10,1.0,0.33,33.0,0.04,FILLED,O:XSP250610P00598000
HTML_3003195358618021784,2025-06-11 13:40:00,BUY,XSP,604.0,P,2025-06-11,2.0,1.31,-263.08,0.08,FILLED,O:XSP250611P00604000
HTML_3991501037079242015,2025-06-11 13:42:00,SELL,XSP,604.0,P,2025-06-11,2.0,1.8,360.0,0.08,FILLED,O:XSP250611P00604000
HTML_5581518241020636826,2025-06-12 13:40:00,BUY,XSP,601.0,P,2025-06-12,4.0,1.26,-506.17,0.17,FILLED,O:XSP250612P00601000
HTML_5481295787937566938,2025-06-12 13:43:00,BUY,XSP,598.0,P,2025-06-12,1.0,0.42,-42.54,0.04,FILLED,O:XSP250612P00598000
HTML_7099821545647522158,2025-06-20 16:37:00,BUY,XSP,598.0,C,2025-06-20,1.0,0.95,-95.54,0.04,FILLED,O:XSP250620C00598000
HTML_2936841368059109255,2025-06-20 16:38:00,BUY,XSP,596.0,P,2025-06-20,1.0,0.45,-44.54,0.04,FILLED,O:XSP250620P00596000
HTML_6289428880835160108,2025-06-23 13:37:00,BUY,XSP,597.0,P,2025-06-23,4.0,1.15,-458.17,0.17,FILLED,O:XSP250623P00597000
HTML_90466266734483099,2025-06-23 13:57:00,BUY,XSP,598.0,P,2025-06-23,2.0,0.99,-199.08,0.08,FILLED,O:XSP250623P00598000
HTML_5536899775125133528,2025-06-23 14:04:00,SELL,XSP,598.0,P,2025-06-23,2.0,3.0,600.0,0.08,FILLED,O:XSP250623P00598000
HTML_3666589038829033911,2025-06-23 16:35:00,SELL,XSP,597.0,P,2025-06-23,4.0,2.19,876.0,0.17,FILLED,O:XSP250623P00597000
HTML_762425760021274974,2025-06-24 13:48:00,BUY,XSP,607.0,P,2025-06-24,16.0,0.89,-1417.82,0.88,FILLED,O:XSP250624P00607000
HTML_7563098005381722877,2025-06-24 13:58:00,SELL,XSP,607.0,P,2025-06-24,16.0,1.47,2352.0,1.47,FILLED,O:XSP250624P00607000
HTML_1424128955167224881,2025-06-24 14:02:00,BUY,XSP,607.0,C,2025-06-24,4.0,1.01,-406.17,0.17,FILLED,O:XSP250624C00607000
HTML_8340660610771802827,2025-06-24 14:02:00,BUY,XSP,606.0,P,2025-06-24,4.0,0.99,-398.17,0.17,FILLED,O:XSP250624P00606000
HTML_8663070555428862547,2025-06-24 15:59:00,SELL,XSP,607.0,C,2025-06-24,4.0,1.48,592.0,0.17,FILLED,O:XSP250624C00607000
HTML_1436873980517907642,2025-06-24 16:42:00,SELL,XSP,606.0,P,2025-06-24,4.0,0.11,44.0,0.11,FILLED,O:XSP250624P00606000
HTML_3928624180082264356,2025-06-25 13:43:00,BUY,XSP,610.0,P,2025-06-25,30.0,0.71,-2118.41,0.7,FILLED,O:XSP250625P00610000
